what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1311576706099
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1311576707589
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1311576707747
started,bundle,org.eclipse.draw2d,3.6.2.v20110128-0100,"org.eclipse.draw2d",1311576710481
opened,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1311576713005
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1311576713058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1311576713090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311576721852
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311576721862
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1311576781382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311576813185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311576832801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311576837884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311576851577
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311576913876
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311576914085
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1311576937273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311577085984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311577109410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311577111711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311577122841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311577128700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311577151245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311577170489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311577171105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311577171629
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311577173049
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1311577175973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311577193777
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1311577196986
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311577202887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577336846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577339450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577365422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577386535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577876050
activated,editor,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.editors.layout.LayoutEditor",1311577881001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577963818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577965918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311577966403
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311577973367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578006632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578079186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578079191
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578089352
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578121738
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1311578125965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578128274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578128477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578128617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578141924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578148195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578161393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311578170004
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578172906
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1311578173670
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578178147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578179723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311578180706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311578182999
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578192203
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1311578198958
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578208115
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1311578210580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311578224214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311578226757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311578277816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311578293229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311578300857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311578317565
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578369045
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1311578369809
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1311578370012
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578370090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311578378779
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578384895
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1311578397047
