what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311826641150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311826658256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311826717129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311826767518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311826866064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311826900225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311826917270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311826928818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827046585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311827049717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827054414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827059846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827072690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827100971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827103829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827116279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827220076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311827263964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827286508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827311061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311827318997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827328751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827340233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827393818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827432113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311827449554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311828631814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311828638529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311828844183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311828855168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829150193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829150683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829200440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829232979
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1311829232997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829240304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829489883
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311829493580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311829541121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829567565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829804669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311829820691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311829841332
