what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1311840440320
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1311840441693
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1311840441740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311840447995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311840453955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311840456204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311840478502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311840534383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841113456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841124636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841186061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841303170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841529397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841541859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841542135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311841543486
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1311843456258
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1311843456258
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1311843456399
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1311843456430
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1311843456570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311843456882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311843458577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311843496882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311843584449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311844260069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311844265601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311844328795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311844352031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311844383114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311844479739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311844493287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311844540245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311846350521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311846365158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311846372189
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846445204
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846445294
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846489571
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846498512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846525221
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846561094
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846594695
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1311846627588
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311846639005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311846716086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847625864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847635363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847741420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847741693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847742733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847745467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847747038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847781072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847845390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847855371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311847894915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311848447196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311848571334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311848602478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311849749455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311849781835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311849790444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311850805342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311850833172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311850835278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311850837259
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.core",1311850837352
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311850837727
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1311850838476
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1311850839880
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1311869745105
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1311869745106
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1311869745107
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1311869745108
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1311869745109
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1311869745110
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1311869745111
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1311869745112
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1311869745113
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1311869745114
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1311869745121
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1311869745122
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1311869745155
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1311869745156
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1311869745157
