what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311444777283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311444828882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311444890758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445016424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445057485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445197496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445292517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445298467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445340867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445348516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445356169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445360648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445388740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445395527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445400608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445435091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445444940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445457686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311445463857
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445493166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445592756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311445629042
