what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311405662315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311405665874
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311405672267
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311405675915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311405683714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405693882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405694034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405694039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405700225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405704436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405729193
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311405729217
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1311405729368
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1311405730720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405734203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405736693
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1311405736701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405738937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405752315
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311405755730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311405758281
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311405764565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405767483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405770016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311405770022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405771338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405778193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311405782527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405801925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405810606
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311405810646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311405817981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405829189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405849241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311405874694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406261231
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311406263562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311406266258
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311406273247
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1311406278592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406278724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1311406282300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406284496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406298116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406303016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406313157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406473779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406484103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406594739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406599183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1311406611009
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406613678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406629176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406633332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406668489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406672986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311406677907
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311406683704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406697269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311406738589
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311406747181
