what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1311400849231
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1311400849720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311400863726
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311400868603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311400923785
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311400931585
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1311400940374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311400942058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311400946676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311400948300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311400960249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311400980062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401022760
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401022807
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311401048110
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1311401053102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401053452
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401097181
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1311401097202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401104144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401114473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401123372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311401129434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401140809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401155541
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401199873
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401212971
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401314987
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401321991
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401369932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311401382094
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311401388024
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1311401391787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401418760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401431281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401434613
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401452818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401570864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401655828
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311401659035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1311401662086
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311401668859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311401681637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401688961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401692949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401696347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401730766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311401748031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402093173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402098785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402102001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402102289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402120269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402335553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1311402348483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1311402350753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402353561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402416228
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311402430048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1311402435881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1311402439584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1311402447761
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.AllMarkersView",1311402452600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402457321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311402499108
