what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1311777957493
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1311777957493
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1311777957493
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1311777957498
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1311777957498
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1311777957498
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1311777957498
started,bundle,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.adt",1311777957498
started,bundle,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms",1311777957498
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1311777957513
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1311777957583
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1311777957593
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1311777957593
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1311777957593
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1311777957633
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1311777957633
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1311777957633
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1311777957648
os,sysinfo,,,"win32",1311777957653
arch,sysinfo,,,"x86",1311777957653
ws,sysinfo,,,"win32",1311777957653
locale,sysinfo,,,"en_US",1311777957653
processors,sysinfo,,,"2",1311777957653
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1311777957653
java.runtime.version,sysinfo,,,"1.5.0-b64",1311777957653
java.specification.name,sysinfo,,,"Java Platform API Specification",1311777957653
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311777957653
java.specification.version,sysinfo,,,"1.5",1311777957653
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1311777957653
java.version,sysinfo,,,"1.5.0",1311777957653
java.vm.info,sysinfo,,,"mixed mode",1311777957653
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1311777957653
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311777957653
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311777957653
java.vm.specification.version,sysinfo,,,"1.0",1311777957653
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1311777957653
java.vm.version,sysinfo,,,"1.5.0-b64",1311777957653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311777957653
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1311777957720
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1311777957917
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1311777958032
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1311777960642
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1311777961250
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1311777961375
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1311777962077
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1311777962882
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1311777963087
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1311777963774
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1311777963804
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1311777963889
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1311777965936
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1311777966091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778018367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778037212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778040207
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1311778043546
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1311778044731
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1311778045043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778051416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778365864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778374663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778420839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778423471
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1311778425317
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1311778425352
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1311778425784
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1311778425831
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1311778425973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1311778442708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778462803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778530119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311778534587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311779381797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311779386107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311779401083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311779409351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311779464731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311780712586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311780980115
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1311780982299
